transaction_id,bill_amount,product_sold,discount_rate,transaction_date
TXN0007504,1995,Ethernet Cable 5m - 5,0,16-05-2025 08:38
TXN0004365,3995,Smart LED Bulb - 5,0,16-05-2025 09:43
TXN0012181,7497,Bluetooth Speaker - 3,0,16-05-2025 09:45
TXN0000083,1197,Ethernet Cable 5m - 3,0,16-05-2025 12:46
TXN0005549,4499,External Hard Drive 1TB - 1,0,16-05-2025 12:50
TXN0010986,24995,Smartwatch Series A - 5,0,16-05-2025 14:44
TXN0000834,2999,Gaming Headset - 1,0,16-05-2025 15:32
TXN0008128,1499,Wireless Charging Pad - 1,0,16-05-2025 15:35
TXN0012088,7995,Bluetooth Keyboard - 5,0,16-05-2025 15:53
TXN0008922,12495,Gaming Controller - 5,0,16-05-2025 16:37
TXN0007505,599,Wireless Mouse - 1,12,16-05-2025 17:28
TXN0013845,2995,USB Hub 4-Port - 5,0,16-05-2025 17:50
TXN0000080,6396,Wireless Earphones - 4,0,16-05-2025 18:39
TXN0000124,1196,HDMI Cable 2m - 4,3,16-05-2025 19:12
TXN0006947,7597,Wireless Mouse - 1 ; Graphics Tablet Small - 2,0,16-05-2025 19:26
TXN0008792,7495,Wireless Charging Pad - 5,5,16-05-2025 20:29
TXN0014919,1998,Ink Cartridge Black - 2,0,16-05-2025 20:51
TXN0006255,598,HDMI Cable 2m - 2,0,16-05-2025 22:05
TXN0012062,1499,Webcam HD - 1,3,17-05-2025 01:15
TXN0009979,4497,Smart Door Sensor - 3,0,17-05-2025 01:37
TXN0002182,897,HDMI Cable 2m - 3,0,17-05-2025 06:51
TXN0015837,4097,Webcam HD - 2 ; Smart Plug WiFi - 1,2,17-05-2025 10:23
TXN0005102,1797,Wireless Mouse - 3,0,17-05-2025 10:26
TXN0011437,7996,Mini UPS for Router - 4,0,17-05-2025 11:33
TXN0017954,17994,Mini UPS for Router - 1 ; Mechanical Keyboard - 2 ; Gaming Headset - 3,0,17-05-2025 13:17
TXN0003576,5495,Smart Plug WiFi - 5,4,17-05-2025 13:52
TXN0012732,49995,Drone Mini - 5,0,17-05-2025 14:07
TXN0017651,26996,Laser Printer - 2 ; Laptop Stand Aluminum - 2,0,17-05-2025 15:13
TXN0014431,2998,Webcam HD - 2,0,17-05-2025 16:09
TXN0012214,10494,Laptop Stand Aluminum - 3 ; Mini UPS for Router - 3,0,17-05-2025 16:41
TXN0019243,1999,Mini UPS for Router - 1,0,17-05-2025 17:04
TXN0009375,6998,Graphics Tablet Small - 2,3,17-05-2025 18:54
TXN0009515,3296,Wireless Mouse - 3 ; Laptop Stand Aluminum - 1,5,17-05-2025 19:18
TXN0019616,6497,Mechanical Keyboard - 1 ; Wireless Charging Pad - 2,0,17-05-2025 20:32
TXN0006526,18596,Laser Printer - 1 ; WiFi Router Dual Band - 3,0,17-05-2025 20:53
TXN0011755,20997,Soundbar Home - 3,4,17-05-2025 21:59
TXN0008781,2397,Smart LED Bulb - 3,4,17-05-2025 22:49
TXN0015925,3595,USB Hub 4-Port - 2 ; Smart LED Bulb - 3,5,17-05-2025 23:51
TXN0015939,9996,Desk Microphone - 4,0,18-05-2025 02:33
TXN0005612,6596,Portable Bluetooth Keyboard - 2 ; Bluetooth Tracker - 2,0,18-05-2025 06:54
TXN0005747,13497,External Hard Drive 1TB - 3,0,18-05-2025 08:59
TXN0013309,44995,Portable Projector Mini - 5,0,18-05-2025 09:15
TXN0014939,7095,Bluetooth Tracker - 2 ; Webcam HD - 3,0,18-05-2025 11:12
TXN0001023,1398,LED Desk Lamp USB Powered - 1 ; RGB Strip Light - 1,0,18-05-2025 11:21
TXN0007446,1197,Ethernet Cable 5m - 3,0,18-05-2025 13:27
TXN0017630,14995,Gaming Headset - 5,0,18-05-2025 14:21
TXN0018823,23996,VR Headset Basic - 4,0,18-05-2025 17:37
TXN0009148,1999,Mini UPS for Router - 1,0,18-05-2025 17:49
TXN0011090,6598,SSD 500GB - 2,0,18-05-2025 18:05
TXN0016866,3596,LED Desk Lamp USB Powered - 4,0,18-05-2025 20:51
TXN0013276,4996,Portable Power Bank 20000mAh - 2 ; RGB Strip Light - 2,0,18-05-2025 21:41
TXN0003972,9995,Portable Power Bank 20000mAh - 5,0,19-05-2025 00:14
TXN0006002,9995,Portable Power Bank 20000mAh - 5,0,19-05-2025 01:39
TXN0012590,1197,Ethernet Cable 5m - 3,0,19-05-2025 02:06
TXN0010987,2497,Laptop Cooling Pad - 1 ; Smart LED Bulb - 2,0,19-05-2025 02:31
TXN0000912,4797,Wireless Earphones - 3,2,19-05-2025 03:16
TXN0006713,8796,WiFi Router Dual Band - 4,0,19-05-2025 04:39
TXN0012211,39996,Drone Mini - 4,0,19-05-2025 05:36
TXN0018012,8597,Noise Cancelling Earbuds - 2 ; Wireless Mouse - 1,0,19-05-2025 05:43
TXN0015550,5997,Mini UPS for Router - 3,2,19-05-2025 06:17
TXN0017487,4995,Ink Cartridge Black - 5,0,19-05-2025 07:16
TXN0018302,13597,SSD 500GB - 2 ; Soundbar Home - 1,2,19-05-2025 07:28
TXN0008291,1798,LED Desk Lamp USB Powered - 2,0,19-05-2025 09:16
TXN0019837,42093,Bluetooth Keyboard - 1 ; Webcam HD - 3 ; Laser Printer - 3,0,19-05-2025 09:30
TXN0004224,9995,Portable Power Bank 20000mAh - 5,0,19-05-2025 10:42
TXN0000056,39995,Action Camera 4K - 5,4,19-05-2025 11:05
TXN0006148,12996,External Hard Drive 1TB - 2 ; Portable Bluetooth Keyboard - 2,0,19-05-2025 11:36
TXN0016691,2796,USB Flash Drive 64GB - 4,4,19-05-2025 11:47
TXN0013959,2996,LED Desk Lamp USB Powered - 1 ; USB Flash Drive 64GB - 3,5,19-05-2025 15:36
TXN0009617,9995,Mini UPS for Router - 5,0,19-05-2025 15:50
TXN0009830,37996,Portable Projector Mini - 2 ; Drone Mini - 2,3,19-05-2025 16:15
TXN0008004,17495,Graphics Tablet Small - 5,3,19-05-2025 16:24
TXN0000380,3596,LED Desk Lamp USB Powered - 4,0,19-05-2025 16:44
TXN0013779,2697,Laptop Cooling Pad - 3,0,19-05-2025 18:23
TXN0005515,12495,Gaming Controller - 5,0,19-05-2025 18:58
TXN0002963,3996,USB-C Fast Charger - 4,0,19-05-2025 19:19
TXN0017692,4995,USB-C Fast Charger - 5,2,19-05-2025 19:33
TXN0009006,1797,Wireless Mouse - 3,0,19-05-2025 19:46
TXN0017796,2598,Bluetooth Tracker - 2,5,19-05-2025 20:48
TXN0005741,24995,Smartwatch Series A - 5,0,19-05-2025 20:54
TXN0017299,5196,Bluetooth Tracker - 4,0,19-05-2025 21:55
TXN0009290,33994,Laser Printer - 2 ; Mini UPS for Router - 3 ; Noise Cancelling Earbuds - 1,1,19-05-2025 22:39
TXN0009153,17393,Portable Bluetooth Keyboard - 2 ; WiFi Router Dual Band - 2 ; Gaming Headset - 3,3,20-05-2025 01:58
TXN0006781,2396,USB Hub 4-Port - 4,0,20-05-2025 02:11
TXN0015870,13998,Soundbar Home - 2,0,20-05-2025 02:47
TXN0017008,8994,Laptop Stand Aluminum - 3 ; Webcam HD - 3,0,20-05-2025 03:01
TXN0010209,10194,Gaming Headset - 3 ; Ethernet Cable 5m - 3,0,20-05-2025 03:23
TXN0001014,2499,Desk Microphone - 1,0,20-05-2025 03:23
TXN0014443,8998,External Hard Drive 1TB - 2,0,20-05-2025 03:29
TXN0012274,5998,Gaming Headset - 2,0,20-05-2025 05:09
TXN0008279,2499,Desk Microphone - 1,0,20-05-2025 06:09
TXN0009526,8997,Gaming Headset - 3,0,20-05-2025 06:10
TXN0003660,10296,Soundbar Home - 1 ; Smart Plug WiFi - 3,0,20-05-2025 06:41
TXN0007695,17998,Portable Projector Mini - 2,0,20-05-2025 06:53
TXN0016099,49995,Drone Mini - 5,2,20-05-2025 08:20
TXN0015849,299,HDMI Cable 2m - 1,0,20-05-2025 09:41
TXN0013608,2997,Ink Cartridge Black - 2 ; USB-C Fast Charger - 1,0,20-05-2025 10:08
TXN0016612,7495,Wireless Charging Pad - 5,0,20-05-2025 10:59
TXN0000658,2397,Smart LED Bulb - 3,0,20-05-2025 11:00
TXN0009156,9996,Gaming Controller - 4,0,20-05-2025 11:05
TXN0010960,29997,Drone Mini - 3,0,20-05-2025 11:47
TXN0018103,1198,Wireless Mouse - 2,5,20-05-2025 12:31
TXN0017831,39996,Drone Mini - 4,4,20-05-2025 13:04
TXN0000966,3596,Laptop Cooling Pad - 4,0,20-05-2025 13:32
TXN0006647,1499,Laptop Stand Aluminum - 1,2,20-05-2025 14:28
TXN0000743,8999,Portable Projector Mini - 1,0,20-05-2025 15:08
TXN0012357,10498,Portable Projector Mini - 1 ; Smart Door Sensor - 1,0,20-05-2025 16:54
TXN0012261,4797,Bluetooth Keyboard - 3,0,20-05-2025 17:31
TXN0017769,7195,USB Hub 4-Port - 2 ; Portable Power Bank 20000mAh - 3,4,20-05-2025 20:03
TXN0014719,14995,Gaming Headset - 5,2,20-05-2025 23:26
TXN0009295,14496,USB-C Fast Charger - 1 ; External Hard Drive 1TB - 3,0,21-05-2025 01:50
TXN0002663,4499,External Hard Drive 1TB - 1,0,21-05-2025 02:02
TXN0010143,38793,Laptop Cooling Pad - 2 ; RGB Strip Light - 2 ; Laser Printer - 3,11,21-05-2025 02:23
TXN0000986,7497,Desk Microphone - 3,0,21-05-2025 02:57
TXN0019383,21396,USB Flash Drive 64GB - 2 ; Drone Mini - 2,0,21-05-2025 02:57
TXN0010828,3998,Mini UPS for Router - 2,0,21-05-2025 04:56
TXN0008395,6597,WiFi Router Dual Band - 3,0,21-05-2025 07:52
TXN0016056,44995,Portable Projector Mini - 5,3,21-05-2025 08:45
TXN0004871,11998,VR Headset Basic - 2,0,21-05-2025 08:48
TXN0013376,5495,Smart Plug WiFi - 5,2,21-05-2025 13:31
TXN0008269,23996,VR Headset Basic - 4,0,21-05-2025 13:53
TXN0015378,3495,USB Flash Drive 64GB - 5,0,21-05-2025 14:19
TXN0012434,10796,USB Hub 4-Port - 3 ; Portable Projector Mini - 1,8,21-05-2025 15:13
TXN0004793,1995,Ethernet Cable 5m - 5,0,21-05-2025 15:47
TXN0017806,2499,Bluetooth Speaker - 1,7,21-05-2025 16:14
TXN0018253,39995,Action Camera 4K - 5,0,21-05-2025 16:41
TXN0004209,29997,Drone Mini - 3,0,21-05-2025 17:11
TXN0009691,8995,Laptop Stand Aluminum - 2 ; Portable Power Bank 20000mAh - 3,0,21-05-2025 17:11
TXN0017835,29997,Drone Mini - 3,0,21-05-2025 19:28
TXN0005127,1495,HDMI Cable 2m - 5,0,21-05-2025 20:34
TXN0009001,9996,Gaming Controller - 4,0,21-05-2025 20:37
TXN0010879,8694,Mini UPS for Router - 3 ; Laptop Cooling Pad - 3,8,21-05-2025 21:52
TXN0005550,16495,SSD 500GB - 5,2,21-05-2025 22:22
TXN0002232,7495,Laptop Stand Aluminum - 5,0,21-05-2025 23:01
TXN0011831,26595,WiFi Router Dual Band - 3 ; Drone Mini - 2,0,22-05-2025 01:01
TXN0002988,35996,LED Monitor 24 Inch - 4,0,22-05-2025 02:58
TXN0004591,7996,Portable Bluetooth Keyboard - 4,1,22-05-2025 03:37
TXN0015502,998,RGB Strip Light - 2,0,22-05-2025 04:09
TXN0000858,26997,LED Monitor 24 Inch - 3,0,22-05-2025 05:28
TXN0010259,1995,Ethernet Cable 5m - 5,0,22-05-2025 05:43
TXN0008331,28996,Smartwatch Series A - 1 ; Action Camera 4K - 3,0,22-05-2025 07:58
TXN0003186,2897,Smart Plug WiFi - 1 ; LED Desk Lamp USB Powered - 2,0,22-05-2025 08:44
TXN0016347,6998,Graphics Tablet Small - 2,0,22-05-2025 10:04
TXN0018564,7497,Bluetooth Speaker - 3,0,22-05-2025 12:14
TXN0015282,11997,Noise Cancelling Earbuds - 3,0,22-05-2025 12:36
TXN0007886,8197,USB Hub 4-Port - 2 ; Soundbar Home - 1,0,22-05-2025 13:23
TXN0011695,8895,Webcam HD - 3 ; WiFi Router Dual Band - 2,0,22-05-2025 13:57
TXN0008697,2995,Wireless Mouse - 5,0,22-05-2025 19:04
TXN0000182,5997,Portable Power Bank 20000mAh - 3,3,22-05-2025 19:51
TXN0001894,3998,Portable Power Bank 20000mAh - 2,0,22-05-2025 21:18
TXN0011261,4495,LED Desk Lamp USB Powered - 5,0,22-05-2025 22:10
TXN0017664,7495,Laptop Stand Aluminum - 5,0,23-05-2025 01:05
TXN0008599,3198,Wireless Earphones - 2,2,23-05-2025 01:18
TXN0002885,1598,Smart LED Bulb - 2,4,23-05-2025 01:44
TXN0005046,4497,Laptop Stand Aluminum - 3,0,23-05-2025 02:03
TXN0005055,27996,Soundbar Home - 4,0,23-05-2025 02:25
TXN0015036,2495,RGB Strip Light - 5,0,23-05-2025 02:39
TXN0016915,3596,LED Desk Lamp USB Powered - 4,0,23-05-2025 03:18
TXN0013507,2097,USB Flash Drive 64GB - 3,0,23-05-2025 03:24
TXN0011736,12495,Desk Microphone - 5,0,23-05-2025 05:57
TXN0001082,21996,Ink Cartridge Black - 2 ; Drone Mini - 2,0,23-05-2025 06:28
TXN0008336,1599,Wireless Earphones - 1,2,23-05-2025 09:35
TXN0015299,1999,Portable Bluetooth Keyboard - 1,0,23-05-2025 10:44
TXN0011826,6495,Laptop Stand Aluminum - 3 ; USB-C Fast Charger - 2,0,23-05-2025 10:52
TXN0000131,1596,Ethernet Cable 5m - 4,0,23-05-2025 14:18
TXN0016388,13996,Mechanical Keyboard - 4,3,23-05-2025 15:30
TXN0017975,1798,Laptop Cooling Pad - 2,0,23-05-2025 16:35
TXN0009457,3996,USB-C Fast Charger - 4,0,23-05-2025 17:01
TXN0000301,4495,LED Desk Lamp USB Powered - 5,0,23-05-2025 18:44
TXN0018106,3499,Mechanical Keyboard - 1,0,23-05-2025 19:41
TXN0008625,31892,Smart LED Bulb - 2 ; Smart Plug WiFi - 3 ; LED Monitor 24 Inch - 3,0,23-05-2025 21:10
TXN0013967,4797,Wireless Earphones - 3,0,23-05-2025 21:12
TXN0015035,5996,Smart Door Sensor - 4,0,23-05-2025 21:59
TXN0019408,5495,Smart Plug WiFi - 5,0,23-05-2025 23:21
TXN0018264,29394,LED Monitor 24 Inch - 3 ; Smart LED Bulb - 3,3,23-05-2025 23:47
TXN0010172,6495,Bluetooth Tracker - 5,0,23-05-2025 23:56
TXN0018805,6597,Bluetooth Keyboard - 1 ; Gaming Controller - 2,0,24-05-2025 02:21
TXN0007510,17997,VR Headset Basic - 3,4,24-05-2025 03:23
TXN0019540,1798,Laptop Cooling Pad - 2,4,24-05-2025 08:00
TXN0018671,9996,Desk Microphone - 4,0,24-05-2025 08:35
TXN0012117,7998,Noise Cancelling Earbuds - 2,0,24-05-2025 13:15
TXN0000186,29995,VR Headset Basic - 5,2,24-05-2025 13:45
TXN0004534,3998,Portable Power Bank 20000mAh - 2,4,24-05-2025 14:52
TXN0019431,29995,VR Headset Basic - 5,0,24-05-2025 15:11
TXN0015019,7497,Desk Microphone - 3,0,24-05-2025 15:51
TXN0004489,2499,Desk Microphone - 1,0,24-05-2025 16:30
TXN0016565,2797,Ethernet Cable 5m - 2 ; Portable Bluetooth Keyboard - 1,5,24-05-2025 18:45
TXN0008680,4495,Laptop Cooling Pad - 5,0,24-05-2025 19:06
TXN0018708,12596,LED Monitor 24 Inch - 1 ; Wireless Mouse - 1 ; Wireless Charging Pad - 2,0,24-05-2025 19:39
TXN0006287,7494,Laptop Stand Aluminum - 3 ; USB-C Fast Charger - 3,2,24-05-2025 19:56
TXN0006017,44995,LED Monitor 24 Inch - 5,1,24-05-2025 20:38
TXN0000354,1499,Laptop Stand Aluminum - 1,0,24-05-2025 20:39
TXN0008724,899,LED Desk Lamp USB Powered - 1,0,24-05-2025 21:51
TXN0018175,5999,VR Headset Basic - 1,0,24-05-2025 23:24
TXN0015416,6894,Wireless Charging Pad - 3 ; Smart LED Bulb - 3,12,25-05-2025 02:13
TXN0012278,17997,VR Headset Basic - 3,14,25-05-2025 03:28
TXN0011171,4498,Smart Door Sensor - 1 ; Gaming Headset - 1,0,25-05-2025 03:47
TXN0004620,3998,Mini UPS for Router - 2,0,25-05-2025 05:32
TXN0004341,15597,Soundbar Home - 2 ; Bluetooth Keyboard - 1,0,25-05-2025 05:51
TXN0007950,1499,Smart Door Sensor - 1,0,25-05-2025 06:04
TXN0009881,8392,USB-C Fast Charger - 3 ; HDMI Cable 2m - 2 ; Wireless Earphones - 3,0,25-05-2025 06:17
TXN0009317,8796,WiFi Router Dual Band - 4,0,25-05-2025 09:28
TXN0014948,2996,Wireless Mouse - 1 ; Smart LED Bulb - 3,0,25-05-2025 09:49
TXN0017681,4497,Smart Door Sensor - 3,1,25-05-2025 12:27
TXN0011860,3998,Portable Bluetooth Keyboard - 2,0,25-05-2025 14:23
TXN0016475,32994,Noise Cancelling Earbuds - 3 ; Soundbar Home - 3,0,25-05-2025 14:27
TXN0010100,11997,Noise Cancelling Earbuds - 3,5,25-05-2025 15:11
TXN0006990,8495,Wireless Charging Pad - 3 ; Portable Bluetooth Keyboard - 2,0,25-05-2025 16:19
TXN0018281,21495,RGB Strip Light - 3 ; Drone Mini - 2,0,25-05-2025 16:21
TXN0012828,3995,Smart LED Bulb - 5,0,25-05-2025 19:16
TXN0002831,599,USB Hub 4-Port - 1,4,25-05-2025 19:28
TXN0016647,2097,USB Flash Drive 64GB - 3,0,25-05-2025 19:52
TXN0000313,3196,Smart LED Bulb - 4,0,25-05-2025 20:26
TXN0018915,3499,Mechanical Keyboard - 1,0,25-05-2025 20:34
TXN0006417,24997,Smartwatch Series A - 1 ; Drone Mini - 2,0,25-05-2025 20:57
TXN0011644,9996,Bluetooth Speaker - 4,0,25-05-2025 22:01
TXN0013609,1998,Ink Cartridge Black - 2,0,25-05-2025 22:02
TXN0012001,5998,Gaming Headset - 2,0,25-05-2025 22:22
TXN0006221,6795,USB-C Fast Charger - 2 ; Wireless Earphones - 3,0,26-05-2025 00:38
TXN0006805,17997,VR Headset Basic - 3,0,26-05-2025 01:44
TXN0008454,13894,Smart LED Bulb - 1 ; SSD 500GB - 3 ; Bluetooth Keyboard - 2,0,26-05-2025 01:51
TXN0006630,5495,Smart Plug WiFi - 5,1,26-05-2025 04:03
TXN0006516,16997,Laser Printer - 1 ; Desk Microphone - 2,0,26-05-2025 05:05
TXN0007436,3096,Bluetooth Tracker - 1 ; Wireless Mouse - 3,1,26-05-2025 05:12
TXN0007762,35996,LED Monitor 24 Inch - 4,12,26-05-2025 08:57
TXN0000960,10196,HDMI Cable 2m - 1 ; SSD 500GB - 3,0,26-05-2025 10:56
TXN0003906,1999,Portable Power Bank 20000mAh - 1,3,26-05-2025 11:21
TXN0013844,5495,Smart Plug WiFi - 5,3,26-05-2025 12:34
TXN0008628,5996,Laptop Stand Aluminum - 4,0,26-05-2025 14:04
TXN0011816,2796,Smart LED Bulb - 2 ; USB Hub 4-Port - 2,0,26-05-2025 16:57
TXN0017222,8596,SSD 500GB - 2 ; USB-C Fast Charger - 2,2,26-05-2025 18:55
TXN0000138,4497,Smart Door Sensor - 3,0,26-05-2025 19:02
TXN0015381,16495,SSD 500GB - 5,0,26-05-2025 21:12
TXN0007570,7495,Webcam HD - 5,0,26-05-2025 21:32
TXN0019369,12495,Bluetooth Speaker - 5,0,26-05-2025 23:19
TXN0007482,12495,Desk Microphone - 5,15,27-05-2025 00:13
TXN0014677,5997,Portable Power Bank 20000mAh - 3,2,27-05-2025 00:15
TXN0001986,699,USB Flash Drive 64GB - 1,0,27-05-2025 03:33
TXN0004876,4497,Wireless Charging Pad - 2 ; Webcam HD - 1,0,27-05-2025 03:47
TXN0011662,1099,Smart Plug WiFi - 1,0,27-05-2025 04:59
TXN0014521,7594,Laptop Stand Aluminum - 1 ; Portable Bluetooth Keyboard - 2 ; USB Flash Drive 64GB - 3,0,27-05-2025 05:05
TXN0008647,2397,Smart LED Bulb - 3,0,27-05-2025 06:05
TXN0009456,5996,Wireless Charging Pad - 4,0,27-05-2025 06:06
TXN0019061,31794,Drone Mini - 3 ; USB Hub 4-Port - 3,2,27-05-2025 07:26
TXN0014821,1999,Mini UPS for Router - 1,4,27-05-2025 07:38
TXN0008874,19996,Smartwatch Series A - 4,3,27-05-2025 07:45
TXN0010399,20992,Webcam HD - 2 ; Ink Cartridge Black - 3 ; Smartwatch Series A - 3,0,27-05-2025 08:16
TXN0000243,798,Ethernet Cable 5m - 2,0,27-05-2025 09:10
TXN0006232,19998,Drone Mini - 2,0,27-05-2025 12:14
TXN0014862,1999,Portable Power Bank 20000mAh - 1,2,27-05-2025 12:48
TXN0014533,2697,LED Desk Lamp USB Powered - 3,0,27-05-2025 15:49
TXN0019632,13996,Mechanical Keyboard - 4,0,27-05-2025 19:27
TXN0016184,3297,Smart Plug WiFi - 3,15,27-05-2025 20:46
TXN0019194,3898,Graphics Tablet Small - 1 ; Ethernet Cable 5m - 1,0,27-05-2025 22:18
TXN0009921,3999,Noise Cancelling Earbuds - 1,0,27-05-2025 22:31
TXN0000206,4495,LED Desk Lamp USB Powered - 3 ; Laptop Cooling Pad - 2,2,27-05-2025 23:18
TXN0007146,2396,USB Hub 4-Port - 4,0,27-05-2025 23:33
TXN0012616,11995,Gaming Headset - 3 ; Webcam HD - 2,5,28-05-2025 02:32
TXN0006500,2997,Ink Cartridge Black - 3,3,28-05-2025 02:53
TXN0018790,8998,Soundbar Home - 1 ; Portable Bluetooth Keyboard - 1,5,28-05-2025 03:44
TXN0006328,7496,Portable Power Bank 20000mAh - 3 ; Smart Door Sensor - 1,0,28-05-2025 04:49
TXN0009018,4998,Desk Microphone - 2,0,28-05-2025 05:55
TXN0016707,26996,VR Headset Basic - 3 ; LED Monitor 24 Inch - 1,0,28-05-2025 06:02
TXN0005891,1497,RGB Strip Light - 3,0,28-05-2025 06:25
TXN0018492,5998,Gaming Headset - 2,2,28-05-2025 08:11
TXN0010493,12693,Laptop Cooling Pad - 3 ; Gaming Controller - 1 ; Desk Microphone - 3,6,28-05-2025 08:54
TXN0000719,299,HDMI Cable 2m - 1,0,28-05-2025 09:12
TXN0009971,897,HDMI Cable 2m - 3,5,28-05-2025 09:36
TXN0001030,1999,Mini UPS for Router - 1,0,28-05-2025 10:00
TXN0014349,22495,External Hard Drive 1TB - 5,0,28-05-2025 11:24
TXN0005664,15998,Action Camera 4K - 2,4,28-05-2025 13:17
TXN0005138,5298,External Hard Drive 1TB - 1 ; Smart LED Bulb - 1,0,28-05-2025 13:55
TXN0005539,4497,Wireless Charging Pad - 2 ; Webcam HD - 1,1,28-05-2025 14:25
TXN0013368,14796,External Hard Drive 1TB - 3 ; Bluetooth Tracker - 1,0,28-05-2025 15:32
TXN0001306,699,USB Flash Drive 64GB - 1,4,28-05-2025 15:56
TXN0007368,2997,Ink Cartridge Black - 3,3,28-05-2025 16:18
TXN0001053,3696,Ethernet Cable 5m - 3 ; Bluetooth Speaker - 1,0,28-05-2025 17:09
TXN0018480,13494,Portable Bluetooth Keyboard - 3 ; Desk Microphone - 3,0,28-05-2025 18:31
TXN0000137,49995,Drone Mini - 5,1,28-05-2025 18:45
TXN0003424,1998,Ink Cartridge Black - 2,0,28-05-2025 20:09
TXN0018666,27295,Smart Plug WiFi - 3 ; Laser Printer - 2,4,28-05-2025 21:11
TXN0001938,34995,Drone Mini - 2 ; Smartwatch Series A - 3,10,28-05-2025 21:39
TXN0015197,11596,Mechanical Keyboard - 3 ; Smart Plug WiFi - 1,0,28-05-2025 22:26
TXN0003278,1495,HDMI Cable 2m - 5,0,28-05-2025 22:34
TXN0001690,4797,Bluetooth Keyboard - 3,0,29-05-2025 00:37
TXN0019052,1798,LED Desk Lamp USB Powered - 2,0,29-05-2025 01:32
TXN0006386,26997,Portable Projector Mini - 3,0,29-05-2025 02:01
TXN0017616,9995,Portable Power Bank 20000mAh - 5,0,29-05-2025 02:57
TXN0018846,2697,Laptop Cooling Pad - 3,0,29-05-2025 03:23
TXN0003510,18293,Portable Projector Mini - 1 ; Wireless Earphones - 3 ; Wireless Charging Pad - 3,0,29-05-2025 05:53
TXN0015146,1495,HDMI Cable 2m - 5,0,29-05-2025 08:26
TXN0007909,17297,Soundbar Home - 2 ; SSD 500GB - 1,4,29-05-2025 09:21
TXN0011400,2697,Wireless Mouse - 2 ; Smart Door Sensor - 1,0,29-05-2025 09:39
TXN0016386,899,Laptop Cooling Pad - 1,5,29-05-2025 12:52
TXN0002024,7995,Wireless Earphones - 5,0,29-05-2025 13:34
TXN0002678,2198,Smart Plug WiFi - 2,0,29-05-2025 14:58
TXN0008544,4998,Desk Microphone - 2,0,29-05-2025 15:15
TXN0000290,8999,LED Monitor 24 Inch - 1,0,29-05-2025 17:30
TXN0017085,11796,Soundbar Home - 1 ; Bluetooth Keyboard - 3,2,29-05-2025 17:49
TXN0007199,47995,VR Headset Basic - 2 ; Laser Printer - 3,1,29-05-2025 17:57
TXN0011203,27996,Soundbar Home - 4,0,29-05-2025 17:59
TXN0014859,4998,Gaming Controller - 2,1,29-05-2025 18:11
TXN0001880,1798,LED Desk Lamp USB Powered - 2,5,29-05-2025 19:00
TXN0015892,5997,Portable Bluetooth Keyboard - 3,0,29-05-2025 20:08
TXN0011987,27995,RGB Strip Light - 2 ; Portable Projector Mini - 3,0,29-05-2025 20:29
TXN0006156,5998,Mini UPS for Router - 1 ; Noise Cancelling Earbuds - 1,0,29-05-2025 20:57
TXN0014815,1197,Ethernet Cable 5m - 3,0,29-05-2025 21:03
TXN0014944,32995,Mechanical Keyboard - 1 ; Portable Projector Mini - 3 ; Bluetooth Speaker - 1,0,29-05-2025 21:13
TXN0019116,31996,Action Camera 4K - 4,0,29-05-2025 21:28
TXN0016609,1499,Webcam HD - 1,0,29-05-2025 22:11
TXN0006651,2396,USB Hub 4-Port - 4,0,30-05-2025 00:54
TXN0008306,5997,Portable Bluetooth Keyboard - 3,4,30-05-2025 03:45
TXN0007486,5997,Mini UPS for Router - 3,0,30-05-2025 05:09
TXN0011701,21993,USB-C Fast Charger - 1 ; Mechanical Keyboard - 3 ; Graphics Tablet Small - 3,0,30-05-2025 05:32
TXN0006203,8997,Noise Cancelling Earbuds - 2 ; Ink Cartridge Black - 1,0,30-05-2025 07:36
TXN0015538,11094,Laptop Stand Aluminum - 3 ; WiFi Router Dual Band - 3,0,30-05-2025 07:51
TXN0014161,4398,WiFi Router Dual Band - 2,0,30-05-2025 09:42
TXN0010329,5893,USB Flash Drive 64GB - 3 ; Smart LED Bulb - 1 ; USB-C Fast Charger - 3,13,30-05-2025 10:04
TXN0015615,31996,Action Camera 4K - 4,0,30-05-2025 12:43
TXN0013330,5996,Webcam HD - 4,0,30-05-2025 13:35
TXN0006373,7996,Portable Power Bank 20000mAh - 4,0,30-05-2025 13:43
TXN0006608,598,HDMI Cable 2m - 2,4,30-05-2025 14:01
TXN0008027,1995,Ethernet Cable 5m - 5,0,30-05-2025 14:25
TXN0005599,4497,Laptop Stand Aluminum - 3,4,30-05-2025 16:27
TXN0009045,4497,Wireless Charging Pad - 3,1,30-05-2025 16:57
TXN0004396,1598,Smart LED Bulb - 2,0,30-05-2025 18:05
TXN0011607,19995,Noise Cancelling Earbuds - 5,0,30-05-2025 18:06
TXN0018072,5996,Wireless Charging Pad - 4,0,30-05-2025 18:24
TXN0007198,6498,External Hard Drive 1TB - 1 ; Mini UPS for Router - 1,0,30-05-2025 18:30
TXN0009421,1198,USB Hub 4-Port - 2,3,30-05-2025 21:36
TXN0009585,2397,Smart LED Bulb - 3,0,30-05-2025 22:33
TXN0005239,2997,USB-C Fast Charger - 3,0,31-05-2025 00:49
TXN0018584,49995,Drone Mini - 5,0,31-05-2025 02:13
TXN0008811,1998,Ink Cartridge Black - 2,0,31-05-2025 03:06
